"rep_id","n","Delta","ps","dissimilarity","F_unadj","p_unadj","F_pool","p_pool","F_ipw","p_ipw"
1,40,0.45,0.25,"Bray-Curtis",2.97355623190599,0.001,2.72693349218817,0.001,0.0557787323477492,0.001
1,40,0.45,0.25,"Aitchison",2.4424607053568,0.001,1.86074194007678,0.001,0.0519288257377341,0.002
1,40,0.45,0.25,"Jaccard",2.29060528134434,0.001,2.13624998269828,0.001,0.0470345061432891,0.001
1,40,0.5,0.1,"UniFrac",2.25603076856798,0.001,2.16935424889608,0.001,0.0620043732869634,0.001
1,40,0.5,0.1,"GUniFrac",1.74908775837741,0.067,2.17048293875747,0.004,0.0478046798856306,0.058
1,40,0.5,0.1,"weighted UniFrac",0.411981125181746,0.711,0.956420991246863,0.366,0.0110617349667049,0.67
1,40,0.5,0.1,"GLaD",1.58170808478001,0.154,5.4929243642922,0.001,0.0432450070217895,0.091
1,40,0.5,0.1,"Bray-Curtis",2.20708827793515,0.001,2.53203304203856,0.001,0.06063853117622,0.001
1,40,0.5,0.1,"Aitchison",2.04059445407953,0.005,1.67969058043399,0.002,0.0561574174020271,0.004
1,40,0.5,0.1,"Jaccard",1.77545711110212,0.002,1.94542485314645,0.001,0.048928174817154,0.001
1,40,0.5,0.25,"UniFrac",2.85372985107108,0.001,2.74458466266537,0.001,0.0811610669252202,0.001
1,40,0.5,0.25,"GUniFrac",3.39867694446868,0.001,4.16208624001371,0.001,0.0896128742598509,0.001
1,40,0.5,0.25,"weighted UniFrac",1.83269342396826,0.114,4.28661626604972,0.001,0.0372547870643174,0.161
1,40,0.5,0.25,"GLaD",3.65109515741385,0.012,7.67619647646932,0.001,0.088314235839786,0.003
1,40,0.5,0.25,"Bray-Curtis",2.99896110107693,0.001,2.91918800051011,0.001,0.0837443464599414,0.001
1,40,0.5,0.25,"Aitchison",2.73119699862629,0.001,2.06535464259409,0.001,0.0820434359050283,0.001
1,40,0.5,0.25,"Jaccard",2.24434553897877,0.001,2.20806156069327,0.001,0.0629942793619669,0.001
1,60,0,0.1,"UniFrac",1.84773268554168,0.005,3.05989150264276,0.001,0.0222675699070044,0.148
1,60,0,0.1,"GUniFrac",2.66227881165162,0.008,6.18333027471228,0.001,0.019425836635483,0.223
1,60,0,0.1,"weighted UniFrac",3.44064286585706,0.006,10.5145972179758,0.001,0.0175731177873354,0.273
1,60,0,0.1,"GLaD",6.92886576408534,0.004,36.0085298499501,0.001,0.0135899606433747,0.174
1,60,0,0.1,"Bray-Curtis",2.03067836144115,0.011,3.6380405658418,0.001,0.0212430037309163,0.193
1,60,0,0.1,"Aitchison",1.40319526935851,0.079,1.85497616173565,0.001,0.0171550353049098,0.504
1,60,0,0.1,"Jaccard",1.64448489897964,0.018,2.62960744564884,0.001,0.0203143697721171,0.224
1,60,0,0.25,"UniFrac",1.44552283998945,0.091,2.57251842296953,0.001,0.0179919305845747,0.39
1,60,0,0.25,"GUniFrac",1.97696727060782,0.038,4.11858550371995,0.001,0.0207805506376032,0.239
1,60,0,0.25,"weighted UniFrac",2.69613910971007,0.043,6.2826342221048,0.001,0.0249759383986156,0.164
1,60,0,0.25,"GLaD",3.58386777943273,0.02,7.17259125207219,0.001,0.0338929540189125,0.088
1,60,0,0.25,"Bray-Curtis",1.54926523347484,0.078,3.06162493835895,0.001,0.0177531291153922,0.381
1,60,0,0.25,"Aitchison",1.22263539371931,0.189,1.75415409329002,0.003,0.0172831808318727,0.464
